domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
foia.gov,65409,171310,55027,2.619058539,73.17503707,66448
imls.gov,65409,172349,41530,2.634943204,100.2545674,64371
jsc.nasa.gov,65409,82021,57103,1.253971166,124.6991698,65409
mrdata.usgs.gov,65409,236720,49836,3.619073828,330.732147,66448
myeverify.uscis.gov,65409,535734,48797,8.19052424,361.8275772,47759
nellis.af.mil,65409,158851,42568,2.428580165,152.667584,65409
nhc.noaa.gov,65409,69562,4153,1.063492792,29.42874834,65409
ylai.state.gov,65409,90327,45683,1.380956749,151.5564678,62295
maps.ngdc.noaa.gov,64371,96557,24918,1.500007767,98.85507449,67486
photojournal.jpl.nasa.gov,64371,265791,68524,4.129048795,209.1133896,60218
ctep.cancer.gov,63333,111092,44645,1.754093443,148.8030569,63333
jobs.cdc.gov,63333,235681,46721,3.721298533,251.4750288,68524
amc.af.mil,62295,96557,45683,1.549995987,165.299093,57103
beta.bls.gov,62295,452675,43606,7.266634561,204.5988924,49836
earthdata.nasa.gov,62295,114207,48797,1.833325307,185.5656634,62295
espanol.smokefree.gov,62295,84098,51912,1.349995987,55.199695,62295
everykidinapark.gov,62295,359233,47759,5.766642588,133.5992776,61256
globalchange.gov,62295,129781,44645,2.08332932,184.532322,62295
iris.custhelp.va.gov,62295,122513,55027,1.96665864,217.6988201,57103
boem.gov,61256,106939,45683,1.745771843,110.2380338,61256
dia.mil,61256,103824,42568,1.694919681,91.27181011,61256
go4life.nia.nih.gov,61256,214917,56065,3.508505289,78.49206608,59180
helpwithmybank.gov,61256,128742,60218,2.101704323,38.01720648,61256
secure.rrb.gov,61256,404915,33224,6.610209612,195.7979463,70601
tinker.af.mil,61256,149507,38415,2.440691524,114.882134,61256
zh.usps.com,61256,133934,28033,2.186463367,89.93282291,72677
efast.dol.gov,60218,73715,36339,1.224135641,23.8276595,65409
find.irs.gov,60218,86174,45683,1.43103391,135.9314159,51912
hru.gov,60218,305244,37377,5.068982696,586.9499485,59180
quantico.marines.mil,60218,151584,33224,2.517253977,352.5182504,58142
rma.usda.gov,60218,185846,30109,3.086220067,190.7246836,59180
vehiclehistory.gov,60218,122513,57103,2.034491348,68.29330101,60218
scijinks.gov,59180,207649,50874,3.508769855,238.3856708,59180
search.consumerfinance.gov,59180,125628,24918,2.122811761,40.28065225,51912
web.sba.gov,59180,67486,51912,1.14035147,8.333322068,59180
bd.usembassy.gov,58142,148469,40492,2.553558529,178.7133054,61256
ics-cert.us-cert.gov,58142,102786,43606,1.767844243,34.24981941,61256
ie.usembassy.gov,58142,168196,38415,2.892848543,205.7310206,55027
marforres.marines.mil,58142,114207,52950,1.964277115,89.41021981,61256
mcmis.volpe.dot.gov,58142,330162,41530,5.67854563,462.7653331,46721
ojjdp.gov,58142,170272,50874,2.928554229,127.9635891,58142
usace.army.mil,58142,126666,52950,2.178562829,70.44604589,50874
vacanteen.va.gov,58142,257485,37377,4.428554229,204.4274535,61256
veteran.mobile.va.gov,58142,326009,48797,5.607117058,290.9805648,49836
za.usembassy.gov,58142,161966,47759,2.785697086,273.3199408,55027
abmc.gov,57103,164043,48797,2.872756247,116.9281649,57103
ramstein.af.mil,57103,156775,25956,2.745477471,117.5827189,57103
volunteer.gov,57103,197266,26994,3.454564559,335.1480308,57103
water-mo.weather.gov,57103,221146,2076,3.872756247,572.9134897,57103
www2.usgs.gov,57103,89289,45683,1.563648145,60.56410346,55027
cpol.army.mil,56065,126666,36339,2.25927049,208.6488718,56065
era.nih.gov,56065,122513,41530,2.185195755,246.7416035,52950
marsmobile.jpl.nasa.gov,56065,220108,49836,3.925943102,140.8153037,53989
openpaymentsdata.cms.gov,56065,132895,43606,2.370373673,135.1856595,56065
search.nsf.gov,56065,65409,24918,1.166663694,25.2778739,52950
section508.gov,56065,110054,39453,1.962971551,126.5745117,56065
choosework.ssa.gov,55027,200381,46721,3.641503262,303.131808,60218
classic.fec.gov,55027,128742,47759,2.339615098,126.6036673,55027
co-ops.nos.noaa.gov,55027,92404,7268,1.679248369,307.4148145,55027
fai.gov,55027,192075,34262,3.49055918,389.0185182,55027
hpd.nlm.nih.gov,55027,93442,42568,1.698111836,122.3583877,51912
iq.usembassy.gov,55027,99671,39453,1.811310811,39.58487652,57103
lance-modis.eosdis.nasa.gov,55027,155737,16612,2.830192451,108.698021,56065
research.gov,55027,161966,15574,2.943391426,428.7354571,40492
science360.gov,55027,121475,45683,2.207552656,155.8300471,55027
vote.gov,55027,104863,45683,1.905664492,25.94337325,55027
caweb.sba.gov,53989,291747,15574,5.403823001,402.5939543,53989
consumer.gov,53989,231528,49836,4.288429124,77.32651096,53989
dpaa.mil,53989,136010,18688,2.519216878,73.57652485,53989
eclipse2017.nasa.gov,53989,69562,48797,1.288447647,19.44220119,51912
gh.usembassy.gov,53989,99671,38415,1.846135324,110.7493934,53989
jcs.mil,53989,145354,41530,2.69228917,129.6916038,53989
mars.jpl.nasa.gov,53989,219070,37377,4.057678416,476.8243346,51912
minerals.usgs.gov,53989,144316,43606,2.673063031,216.2680546,52950
ncifrederick.cancer.gov,53989,84098,21803,1.557687677,38.01902239,53989
ni.usembassy.gov,53989,128742,36339,2.384596862,240.9217618,53989
